book_id	title
17160	Heart of Darkness
17174	A Yellow Raft in Blue Water
17175	The Great Gatsby By F. Scott Fitzgerald: Literature Guide
17176	The Sound and the Fury
17182	The Sound and the Fury: 40 Years of Classic Rock Journalism: A Rock's Backpages Reader
17183	Mientras agonizo
17184	The Invisible Man
17185	The Invisible Man
17187	Invisible Man
17188	Invisible Man
17189	The Invisible Man
17191	The Metamorphosis
17192	Kabuki Volume 5 Metamorphosis
17193	Consumers Guide to a Brave New World
17194	Ethics for a Brave New World
17195	Stranger in a Strange Land
17205	Crystal Lake Memories: The Complete History of Friday The 13th
17206	Lady Friday (The Keys to the Kingdom, #5)
17208	Friday
17209	Women on Top
17213	Friday
17214	Starship Troopers
17215	Starship Troopers
17216	Starship Troopers
17219	Starship Troopers Volume 1: Blaze of Glory
17223	Diamond Age. Die Grenzwelt
17230	Sirens and Sea Monsters (Tales from the Odyssey #3)
17231	Darkly Dreaming Dexter (Dexter, #1)
17236	Dracula
17237	Bram Stoker's Dracula: The Film and the Legend
17238	Dracula
17239	The Essential Dracula
17240	Dracula
17245	Dracula
17246	Macbeth
17247	Macbeth (No Fear Shakespeare)
17248	Death of a Dreamer (Hamish Macbeth, #22)
17251	The Family Crucible: The Intense Experience of Family Therapy
17252	Crucible of War: The Seven Years' War and the Fate of Empire in British North America, 1754-1766
17253	Spock: The Fire and the Rose (Star Trek: Crucible, #2)
17255	McCoy: The Provenance Of Shadows (Star Trek: Crucible, #1)
17256	The Crucible: A Play in Four Acts
17259	Kirk: The Star to Every Wandering (Star Trek: Crucible, #3)
17260	New Zealand with a Hobbit Botherer
17264	Gravity
17265	Thirty Years that Shook Physics: The Story of Quantum Theory
17267	The Great Divorce
17268	The Great Divorce
17269	Six by Lewis: The Abolition of Man, the Great Divorce, Mere Christianity, Miracles, the Problem of Pain, the Screwtape Letters
17271	The Metaphysics of Star Trek
17274	Feynman Lectures On Computation
17275	The Very Best of the Feynman Lectures
17278	The Feynman Lectures on Physics Vol 1
17280	The Feynman Lectures on Physics Vol 3
17284	QED: The Strange Theory of Light and Matter
17286	Fernhurst, Q.E.D. and Other Early Writings
17290	What Einstein Told His Cook: Kitchen Science Explained
17294	Butterfly Suits
17295	Birthday Machine
17298	Simply Einstein - Relativity Demystified
17301	Gravity: An Introduction to Einstein's General Relativity
17303	Piercing the Darkness (Darkness, #2)
17304	This Present Darkness and Piercing the Darkness (Darkness #1-2)
17305	Frank Peretti Value Pack: Prophet/Piercing the Darkness/This Present Darkness
17308	Piercing the Darkness (Darkness Set, #2)
17309	This Present Darkness (Darkness, #1)
17315	Oath of Swords (War God, #1)
17316	Oath of Gold (The Deed of Paksenarrion, #3)
17318	Oath of Challenge: Conquering Kate (Shimerian Oath, #2)
17319	The Oath (Dismas Hardy, #8)
17320	Wind Rider's Oath (War God, #3)
17321	The Bonemender's Oath (The Bonemender, #2)
17323	A Visitation of Spirits
17324	The Visitation
17327	Angels and Visitations: A Miscellany
17331	Local Visitations
17335	C.S. Lewis Signature Classics
17339	Poems
17340	From the Library of C. S. Lewis: Selections from Writers Who Influenced His Spiritual Journey (Writers' Palette Book)
17341	The Collected Letters of C.S. Lewis, Volume 3: Narnia, Cambridge, and Joy, 1950 - 1963
17342	C. S. Lewis: Images of His World
17343	Till We Have Faces
17344	Till We Have Faces: A Myth Retold
17345	Till We Have Faces:
17346	Till We Have Faces: A Myth Retold
17349	The Demon-Haunted World: Science as a Candle in the Dark
17351	A Brief History of Time
17352	Stephen Hawking's a Brief History of Time: A Reader's Companion
17353	A Brief History of Time: From the Big Bang to the Black Hole
17354	A Brief History of Time
17355	The Illustrated A Brief History of Time
17356	Brevísima historia del tiempo
17358	Science & Human Values
17360	A First Course in String Theory
17361	The Wizard of Quarks: A Fantasy of Particle Physics
17362	Black Holes & Time Warps: Einstein's Outrageous Legacy
17364	Surely You're Joking, Mr. Feynman!
17367	Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character
17369	\"Surely You're Joking, Mr. Feynman!\": Adventures of a Curious Character
17372	Unconventional Success: A Fundamental Approach to Personal Investment
17373	Bad Boys of the Book of Mormon : And What They Teach Us
17375	The Meaning of It All: Thoughts of a Citizen-Scientist
17376	A Left Hand Turn Around the World: Chasing the Mystery and Meaning of All Things Southpaw
17380	The Meaning Of It All
17382	Love & Respect
17386	How to Discipline Kids Without Losing Their Love and Respect: An Introduction to Love and Logic
17388	Little Family, Big Values: Lessons in Love, Respect, and Understanding for Families of Any Size
17392	Creative Counterpart: Becoming the Woman, Wife, and Mother You've Longed to Be
17397	What Makes a Man Feel Loved?
17403	Chemistry: The Central Science
17436	Physics for Scientists and Engineers: Extended Version
17437	Physics: for Scientists and Engineers with Modern Physics
17461	Misty of Chincoteague (Misty, #1)
17464	Marguerite Henry Treasury of Horses (Boxed Set): Misty of Chincoteague, Justin Morgan Had a Horse, King of the Wind
17466	Misty Of Chincoteague (Misty, #1)
17469	Black Beauty
17470	Black Beauty's Early Days in the Meadow
17471	Black Beauty
17475	Anna Sewell's Black Beauty : the graphic novel
17476	Black Beauty
17477	The Wishing Chair Collection: Three Exciting Stories in One.  The adventures of the Wishing Chair, The Wishing Chair Again, More Wishing Chair Tales
17478	Five Go to Smuggler's Top (Famous Five, #4)
17479	Bedtime Stories
17480	The Mountain of Adventure and The Ship of Adventure: Two Great Adventures
17481	The Faraway Tree Collection
17482	The Mysteries Collection (3 Stories)
17484	The Island of Adventure And The Castle of Adventure: Two Great Adventures
17487	Five Go Adventuring Again (Famous Five, #2)
17488	Five on a Treasure Island (Famous Five, #1)
17490	The Faraway Tree Stories (The Faraway Tree #1-3)
17491	The Enchanted Wood (The Faraway Tree, #1)
17492	The Island of Adventure (Adventure, #1)
17493	Five Get into a Fix (Famous Five, #17)
17495	The Mystery of the Secret Room (The Five Find-Outers, #3)
17497	Six Cousins At Mistletoe Farm
17498	The Circus of Adventure (Adventure, #7)
17501	Spunky's Circus Adventure
17504	The Secret Seven And The Circus Adventure
17505	The Mystery of the Missing Cat (The Boxcar Children #42)
17514	The Mystery of the Disappearing Cat (The Five Find-Outers, #2)
17518	The Trolley Car Family
17521	Pollyanna Grows Up
17525	Pollyanna
17528	Rebecca of the Brick House (Rebecca of Sunnybrook Farm #2)
17529	Rebecca of Sunnybrook Farm
17530	Rebecca Of Sunnybrook Farm
17533	Rose in Bloom (Eight Cousins, #2)
17541	Louisa May Alcott Unmasked: Collected Thrillers
17544	The Quiet Little Woman: Tilly's Christmas, Rosa's Tale : Three Enchanting Christmas Stories
17546	Louisa May Alcott on Race, Sex, and Slavery
17547	Louisa May Alcott: Young Writer
17548	An Old-Fashioned Thanksgiving
17555	Behind a Mask
17558	The Inheritance
17566	Girl of the Limberlost
17567	A Girl of the Limberlost (Limberlost, #2)
17568	A Girl of the Limberlost
17572	Freckles
17579	Little House in the Ozarks: The Rediscovered Writings
17580	These Happy Golden Years (Little House, #8)
17581	Pioneer Girl: The Story of Laura Ingalls Wilder
17582	The Norton Anthology of Short Fiction
17583	Cold War Orientalism: Asia in the Middlebrow Imagination, 1945-1961
17586	Making Friends With Black People
17587	Rock My Soul: Black People and Self-Esteem
17595	Blues People: Negro Music in White America
17596	Blue Clay People: Seasons on Africa's Fragile Edge
17599	Homegrown: Engaged Cultural Criticism
17600	Homemade Love: Picture Book
17601	The Will to Change: Men, Masculinity, and Love
17602	Killing Rage: Ending Racism
17603	Where We Stand: Class Matters
17604	Ain't I a Woman: Black Women and Feminism
17608	Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity
17609	The Darker Nations: A People's History of the Third World
17610	The Karma Of Brown Folk
17616	W. E. B. DuBois on Sociology and the Black Community
17618	W.E.B. Du Bois: Biography of a Race, 1868-1919
17619	The Negro
17621	The Souls of Black Folk
17623	Prophesy Deliverance!
17624	Democracy Matters: Winning the Fight Against Imperialism
17628	The War Against Parents: What We Can Do for America's Beleaguered Moms and Dads
17631	The Miner's Canary: Enlisting Race, Resisting Power, Transforming Democracy
17634	The Collected Short Stories of Louis L'Amour: The Frontier Stories, Vol. 1
17636	Louis L'Amour Trail Mix: Volume 1
17642	The Other Side/El Otro Lado
17644	Moral Disorder and Other Stories
17645	The Penelopiad
17646	The Tent
17647	Negotiating with the Dead
17648	Selected Poems: 1965-1975
17649	Dancing Girls
17653	Selected Poems II: 1976 - 1986
17654	The Moth Diaries
17658	Trauma
17659	The Devil in Gray
17660	The Tommyknockers
17662	Das Monstrum. Tommyknockers
17669	Smashed Tomatoes, Bottle Rockets...: And Other Outdoor Devotionals You Can Do with Your Kids
17671	Liars and Saints
17672	A Family Daughter
17673	The Anthropology of Turquoise: Reflections on Desert, Sea, Stone, and Sky
17674	Let it Be
17675	Eating Stone: Imagination and the Loss of the Wild
17677	The Psychopathic Mind: Origins, Dynamics, and Treatment
17678	Piano Girl: A Memoir: Lessons in Life, Music, and the Perfect Blue Hawaiian
17680	Friendship: An Exposé
17681	Friendship: An Expose
17683	Dead Beat (The Dresden Files, #7)
17684	Epitaph for a Tramp & Epitaph for a Dead Beat: The Harry Fannin Detective Novels
17686	Diaries of Franz Kafka
17688	The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka
17692	The Trial
17693	The Basic Kafka
17694	The Zürau Aphorisms
17697	Collected Shorter Fiction, vol. 1: Volume I
17698	The Cossacks
17700	This Side of Paradise
17701	More Adventures of the Great Brain (Great Brain #2)
17702	The Dirt: Confessions of the World's Most Notorious Rock Band
17707	The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)
17708	The Life and Adventures of Santa Claus
17716	Waiting for Godot
17717	Labyrinths:  Selected Stories and Other Writings
17720	In Praise of Darkness
17722	Alice's Adventures in Wonderland & Through the Looking-Glass
17723	Alice's Adventures in Wonderland/Through the Looking-Glass
17724	The Awakening
17725	Dayworld
17726	Go Down, Moses
17727	The Books of Magic
17728	The House of Mirth
17729	The House Of Mirth
17730	House of Mirth
17732	Edith Wharton: Five Novels: Complete and Unabridged (Barnes & Noble's Library of Essential Writers Series)
17733	The House of Mirth
17735	Light (Empty Space Trilogy #1)
17742	The Course of the Heart
17743	Beautiful Evidence
17744	The Visual Display of Quantitative Information
17749	Visual and Statistical Thinking: Displays of Evidence for Decision Making
17750	Political Control of the Economy
17764	Master and Commander (Aubrey/Maturin #1)
17768	Post Captain (Aubrey/Maturin, #2)
17772	Post Captain (Aubrey/Maturin Book 2)
17780	In the Heart of the Sea: The Tragedy of the Whaleship Essex
17781	Heart of the Sea (Gallaghers of Ardmore / Irish Trilogy, #3)
17782	Revenge Of The Whale: The True Story Of The Whaleship Essex, Adapted For Young People From In The Heart Of The Sea
17785	Doctor Dogbody's Leg
17787	Sea of Glory: America's Voyage of Discovery, the U.S. Exploring Expedition, 1838-1842
17789	Glory of the Seas
17795	Banvard's Folly: Thirteen Tales of People Who Didn't Change the World
17796	Banvard's Folly
17798	Fads and Fallacies in the Name of Science
17799	South of the Border, West of the Sun
17800	Dance Dance Dance (The Rat, #4)
17803	After Dark
17805	Gravitation, Volume 03
17808	69
17809	After the Quake
17810	In the Miso Soup
17811	The Japanese Experience: Inevitable
17814	Murakami Haruki: The Simulacrum in Contemporary Japanese Culture
17820	Gravitation: Voice of Temptation
17828	The Master and Margarita
17836	Мастер и Маргарита. Собачье сердце
17837	Мастер и Маргарита. Рассказы
17841	Foucault's Pendulum
17842	El péndulo de Foucault
17845	Pendulum: Leon Foucault and the Triumph of Science
17855	The House of Mirth
17861	The Family Trade (The Merchant Princes, #1)
17862	Toast, and Other Stories
17863	Accelerando
17864	The Clan Corporate (The Merchant Princes, #3)
17865	Missile Gap
17866	Glasshouse
17867	The Hidden Family (The Merchant Princes, #2)
17868	Timelike Diplomacy
17872	Lobsters
17873	Antibodies
17874	Brothers Karamazov
17877	The House of the Dead
17878	The Village of Stepanchikovo
17880	The Gambler (Hesperus Classics Series)
17889	Fyodor Dostoyevsky: A Writer's Life
17890	The Gambler/Bobok/A Nasty Story
17893	Netochka Nezvanova
17895	The Successor
17896	The Three-Arched Bridge
17897	The Concert
17898	The General of the Dead Army
17899	The Pyramid
17900	Agamemnon's Daughter: A Novella and Stories
17902	Broken April
17906	Voyage (The Coast of Utopia #1)
17907	Salvage (The Coast of Utopia #3)
17909	The Real Inspector Hound and Other Plays
17910	Travesties
17911	Plays 4: Dalliance / Undiscovered Country / Rough Crossing / On the Razzle / The Seagull
17912	Plays 2: The Dissolution of Dominic Boot / 'M' is for Moon Among Other Things / If You're Glad I'll Be Frank / Albert's Bridge / Where are They Now? / Artist Descending a Staircase / The Dog it Was That Died / In the Native State
17913	A Single Man
17914	The Real Thing
17921	Conception, Pregnancy & Birth: THE CHILDBIRTH BIBLE FOR TODAY'S PARENTS
17923	Jumpers
17924	Shakespeare in Love: A Screenplay
17926	Lord Malquist and Mr. Moon
17931	Counting My Chickens . . .: And Other Home Thoughts
17932	The Fifteen Minute Hamlet
17937	Arcadia
17944	The Gunslinger (The Dark Tower #1)
17945	Everything and Nothing
17950	Obra Poética
17953	The Man in the Mirror of the Book - A Life of Jorge Luis Borges
17954	Jorge Luis Borges
17959	Ficciones
17961	Collected Fictions
17974	Eternal Frontier
17976	Hope Springs Eternal (Prairie River, #4)
17977	The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution
17978	The Ancestor's Tale
17982	The Reverse of the Medal (Aubrey/Maturin #11)
17983	The Reverse of the Medal (Aubrey/Maturin, #11)
17984	The Reverse of the Medal (Aubrey/Maturin Book 11)
17986	Teleny or the Reverse of the Medal
17994	The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography
17995	The Code Book for Young People: How to Make It, Break It, Hack It, Crack It
17997	The Code Book: How to Make It, Break It, Hack It, Crack It
17998	The Eternity Code (Artemis Fowl, #3)
18000	The Eternity Code (Artemis Fowl, #3)
18003	The Gunslinger (The Dark Tower, #1)
18005	How I Became a Pirate
18006	Pirates
18008	Do Pirates Take Baths?
18009	Pirateology: The Pirate Hunter's Companion (Ologies, #4)
18010	The Pirate Coast: Thomas Jefferson, the First Marines & the Secret Mission of 1805
18011	The Great Pirate Activity Book
18013	The Pirate Dictionary
18015	The Heart of a Goof
18016	Mulliner Nights
18018	Jill the Reckless
18022	Jeeves and the Mating Season
18023	Hot Water
18024	The Golf Omnibus
18025	Something Fresh (Blandings Castle, #1)
18027	The Clicking of Cuthbert
18029	Ring for Jeeves (Jeeves, #10)
18030	The Girl in Blue
18033	Heavy Weather (Blandings Castle, #5)
18035	Right Ho, Jeeves (Jeeves, #6)
18037	Young Men in Spats
18038	The Code Of The Woosters
18041	Mr. Mulliner Speaking
18042	Laughing Gas
18045	The World of Jeeves (Jeeves, #2-4)
18049	Joy in the Morning
18051	The Small Bachelor
18052	Four Plays: \"The Play's the Thing\"; \"Good Morning, Bill\"; \"Come on, Jeeves\"; \"Leave it to Psmith\"
18053	Meet Mr. Mulliner (Mr. Mulliner, #1)
18056	The Cat-Nappers
18057	A Damsel in Distress
18060	Summer Moonshine
18061	Uncle Fred in the Springtime (Blandings Castle, #6)
18067	Cocktail Time
18072	The Waste Lands (The Dark Tower #3)
18073	Jeeves in the Offing (Jeeves, #12)
18078	The Brinkmanship of Galahad Threepwood
18080	Week-End Wodehouse
18102	Yours, Plum The Letters of P. G. Wodehouse
18114	Wizard and Glass (The Dark Tower, #4)
18115	The Golden Compass (His Dark Materials, #1)
18116	His Dark Materials (His Dark Materials #1-3)
18117	Your Soul's Compass: What Is Spiritual Guidance?
18118	Der Goldene Kompass (His Dark Materials, #1)
18119	The Subtle Knife (His Dark Materials, #2)
18122	The Amber Spyglass (His Dark Materials, #3)
18128	'Salem's Lot
18129	Black House (The Talisman, #2)
18130	A Wind in the Door (A Wrinkle in Time Quintet, #2)
18131	A Wrinkle in Time (A Wrinkle in Time Quintet, #1)
18132	The Voyage of the \"Dawn Treader\" (The Chronicles of Narnia, #3)
18133	Lolita
18134	William Shakespeare’s: Twelfth Night (Shakespeare Retellings, #6)
18135	Romeo and Juliet
18136	Romeo and Juliet
18137	Romeo & Juliet
18139	Romeo and Juliet
18146	Seawolf Class (Silent Service #3)
18151	Inside Rikers: Stories from the World's Largest Penal Colony
18153	The Silent Service: Los Angeles Class
18154	The Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage
18159	The Art of Intrusion: The Real Stories Behind the Exploits of Hackers, Intruders & Deceivers
18162	The Fugitive Game: Online with Kevin Mitnick
18163	The Cyberthief and the Samurai: The True Story of Kevin Mitnick-And the Man Who Hunted Him Down
18164	Hardware Hacking: Have Fun While Voiding Your Warranty
18171	Playing to Win: Becoming the Champion
18182	Theory of Fun for Game Design
18185	The Pillow Book
18187	The Pillow Book
18191	The Pillow Book of Lady Wisteria (Sano Ichiro, #7)
18194	The Cyberiad
18196	Psychoshop
18197	Pensées
18199	Pensées
18212	Jacques the Fatalist
18216	The Nun
18219	Jacques and His Master: An Homage to Diderot in Three Acts
18225	Theory of Colours
18226	Maxims and Reflections
18228	The Sorrows of Young Werther--Elective Affinities--Novella
18230	Justice: Crimes, Trials, and Punishments
18231	The Two Mrs. Grenvilles
18232	The Way We Lived Then: Recollections of a Well-Known Name Dropper
18235	Another City, Not My Own
18236	People Like Us
18238	A Season in Purgatory
18242	A Savage War of Peace: Algeria, 1954-1962
18244	The Savage Wars Of Peace: Small Wars And The Rise Of American Power
18245	War and Peace
18246	War and Peace and War: The Rise and Fall of Empires
18247	War & Peace, Volume 1
18248	Cliffs Notes on Tolstoy's War and Peace (Cliffs Notes)
18251	Great Expectations
18254	Oliver Twist
18256	Oliver Twist
18258	Oliver Twist (Wishbone Classics, #5)
18260	Oliver Twist
18261	The Nibelungenlied
18263	Das Nibelungenlied
18265	Gargantua and Pantagruel
18266	Gargantua and Pantagruel
18267	Gargantua and Pantagruel
18271	Beyond Good and Evil
18279	Phenomenology of Perception
18281	Introduction to Phenomenology
18282	The Basic Problems of Phenomenology (Studies in Phenomenology & Existential Philosophy)
18285	Queer Phenomenology: Orientations, Objects, Others
18287	Critique of Pure Reason
18288	Critique of Pure Reason
18290	Critique of Pure Reason (with all variants from the 1781 & '87 editions)
18291	Critique of Pure Reason
18295	Critique of Pure Reason
18296	How to Draw Anime & Game Characters, Vol. 1: Basics for Beginners and Beyond
18300	Anime Mania: How to Draw Characters for Japanese Animation
18301	Anime from Akira to Howl's Moving Castle: Experiencing Contemporary Japanese Animation
18304	The Anti-Christ
18306	El nacimiento de la tragedia
18310	Thus Spake Zarathustra: A Book for All and None
18313	The Picture of Dorian Gray and Other Writings
18315	The Picture of Dorian Gray
18316	The Picture of Dorian Gray
18318	The Picture of Dorian Gray
18324	Haussmann, or the Distinction
18328	The Artist of the Missing
18334	Kentucky Straight: Stories
18335	Out of the Woods: Stories
18337	No Heroes: A Memoir of Coming Home
18339	The Same River Twice: A Memoir
18341	Conan: Sword of Skelos
18342	It
18343	The Four-Chambered Heart: V3 in Nin's Continuous Novel
18345	Collages
18347	A Spy in the House of Love
18349	Fire: From A Journal of Love - The Unexpurgated Diary of Anaïs Nin (1934-1937)
18350	In Favor of the Sensitive Man and Other Essays
18351	Erotica: Delta Of Venus And Little Birds
18352	White Stains - Anaïs Nin & Friends
18353	Anaïs Nin: A Biography
18357	The Early Diary of Anaïs Nin, Vol. 4: 1927-1931
18358	Ladders to Fire
18360	Waste of Timelessness and Other Early Stories
18361	Fire: From A Journal of Love - The Unexpurgated Diary of Anaïs Nin (1934-1937)
18364	Photographic Supplement to the Diary of Anaïs Nin
18366	The Early Diary of Anaïs Nin, Vol. 3: 1923-1927
18370	Henry and June: From the Unexpurgated Diary of Anaïs Nin
18373	Flowers for Algernon
18374	Flowers for Algernon
18376	Flowers for Algernon
18377	The play of Daniel Keyes: Flowers for Algernon
18378	Flowers for Algernon
18381	Girl in Hyacinth Blue
18383	Jane Eyre
18384	The Death of Ivan Ilyich and Other Stories
18386	The Death of Ivan Ilych
18391	The Death of Ivan Ilyich/Master and Man
18393	The Fires of Merlin (The Lost Years of Merlin, #3)
18394	The Mirror of Merlin (The Lost Years of Merlin, #4)
18395	The Wings of Merlin (The Lost Years of Merlin, #5)
18396	The Seven Songs of Merlin (The Lost Years of Merlin, #2)
18397	The Lost Years of Merlin (The Lost Years of Merlin, #1)
18406	The Complete Gone with the Wind Trivia Book: The Movie and More
18407	Gone With the Wind: the definitive illustrated history of the book, the movie, and the legend
18409	Southern Daughter: The Life of Margaret Mitchell and the Making of Gone With the Wind
18412	The Wind Done Gone
18413	Utopia
18414	Utopia
18415	Tinkering Toward Utopia: A Century of Public School Reform
18416	Utopia
18417	A Hand to Guide Me
18418	Hand, Hand, Fingers, Thumb (Bright & Early Books)
18419	The Kissing Hand
18421	Kiss, Bow, Or Shake Hands: The Bestselling Guide to Doing Business in More Than 60 Countries
18422	Gifted Hands: The Ben Carson Story
18423	The Left Hand of Darkness
18425	Shake Hands with the Devil
18434	The Rule Of Four
18435	The Rule Of Four
18442	A Highland Christmas (Hamish Macbeth, #15.5)
18443	Macbeth
18446	Macbeth
18447	Macbeth
18452	The Painted Bird
18453	The Painted Bird
18455	The Spy Who Loved Me (James Bond, #10)
18457	The Spy Who Loved Me (James Bond, #10)
18460	Passion Play
18462	Blind Date
18465	Pinball
18467	The Hermit of 69th Street: The Working Papers of Norbert Kosky
18469	Journey to the Center of the Earth
18472	Graphic Classics: Journey to the Center of the Earth
18474	Bias: A CBS Insider Exposes How the Media Distort the News
18485	The Third Book of Swords (Books of Swords, #3)
18486	Frankenstein Makes a Sandwich
18487	Frankenstein
18488	Frankenstein; Or, the Modern Prometheus
18489	Frankenstein
18490	Frankenstein
18491	Frankenstein
18492	Frankenstein
18495	The Monsters: Mary Shelley and the Curse of Frankenstein
18496	Mary Shelley
18498	The Mary Shelley Reader
18499	Mary Shelley
18500	The Faerie Queene: Books I to III
18501	Edmund Spenser's Poetry
18509	The Hobbit & The Lord of the Rings
18510	The Fellowship of the Ring (The Lord of the Rings, #1)
18511	The Two Towers (The Lord of the Rings, #2)
18512	The Return of the King (The Lord of the Rings, #3)
18515	Tales, Trails, and Tommyknockers: Stories from Colorado's Past
18516	The House of Mirth
18517	To the Lighthouse
18518	The Diary of Virginia Woolf, Volume One: 1915-1919
18519	The Diary of Virginia Woolf, Volume Five: 1936-1941
18522	J.B.
18525	Dr. Faustus
18526	The Complete Plays
18527	The World of Christopher Marlowe
18528	Christopher Marlowe: Poet & Spy
18529	Complete Poems
18531	The Reckoning: The Murder of Christopher Marlowe
18533	Doctor Faustus and Other Plays, Parts 1-2
18534	Cyrano de Bergerac
18536	Etiquette and Vitriol: The Food Chain and Other Plays
18537	Pterodactyls
18539	The Altruists - Acting Edition
18545	Rosencrantz and Guildenstern Are Dead
18546	King Lear
18549	A Break with Charity: A Story about the Salem Witch Trials
18550	A Break With Charity:  A Story About The Salem Witch Trials
18551	A Break With Charity: A Story of the Salem Witch Trials
18553	The Cay (The Cay, #1)
18556	The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs, Fastest Woman on Water
18563	Mount Everest: Confessions of an Amateur Peak Bagger
18565	Kid Who Climbed Everest: The Incredible Story Of A 23-Year-Old's Summit Of Mt. Everest
18566	Ghosts of Everest: The Search for Mallory & Irvine
18568	Ghosts of Everest: The Search for Mallory & Irvine
18569	Fearless on Everest: The Quest for Sandy Irvine
18573	The Lost Explorer: Finding Mallory on Mt. Everest
18574	Everest: Expedition to the Ultimate
18579	Summer of my German Soldier
18580	Summer of My German Soldier (Summer of My German Soldier, #1)
18588	Hamlet
18590	Hamlet
18596	By Myself and Then Some
18598	In Her Shoes
18600	Touching the Void: The True Story of One Man's Miraculous Survival
18603	The Mercy of Thin Air
18604	Out of Thin Air: Dinosaurs, Birds, and Earth's Ancient Atmosphere
18607	Into Thin Air: A Personal Account of the Mount Everest Disaster
18615	Princess Sultana's Daughters
18616	Princess
18617	Princess Sultana's Circle
18625	Spot's Walk in the Woods
18628	The State of the Art
18630	The Player of Games (Culture, #2)
18631	Feersum Endjinn
18633	Chronicles
18634	Chronicles. Volume One
18636	Look to Windward
18637	Use of Weapons
18639	Two Girls, Fat and Thin
18644	Country Wives (Barleybridge #2)
18645	Unbroken Curses
18646	Galileo's Daughter: A Historical Memoir of Science, Faith and Love
18647	Galileo's Daughter
18648	Galileo's Daughter
18649	Galileo's Daughter: A Drama of Science, Faith and Love
18650	The Shop Girl
18655	Shopgirl
18656	Essential Hinduism
18657	Buddha or Bust: In Search of Truth, Meaning, Happiness, and the Man Who Found Them All
18664	The Secret House
18668	E=mc²: A Biography of the World's Most Famous Equation
18671	The Botany of Desire: A Plant's Eye View of the World
18672	Cannabis, The Importance Of Forgetting, And The Botany Of Desire
18677	Meeting God in Holy Places: A Devotional Journey
18679	Spiritual Madness: The Necessity of Meeting God in Darkness
18699	My Life
18700	My Life, Volume I: The Early Years
18701	My Life Bill Clinton (My Life, Parts 1 and 2)
18702	My Life, Volume II: The Presidential Years
18706	Yellow Brick Roads: Shared and Guided Paths to Independent Reading 4-12
18710	Murder on the Yellow Brick Road (Toby Peters, #2)
18723	Brick Lane
18724	The Painter of Signs
18728	No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II
18729	Songs in Ordinary Time
18730	Ordinary Time: Cycles in Marriage, Faith, and Renewal
18737	Going to Pieces: The Rise and Fall of the Slasher Film, 1978-1986
18740	From Baghdad, With Love: A Marine, the War, and a Dog Named Lava (Lava #1)
18741	One More For The Road
18742	The Melancholy Death of Oyster Boy & Other Stories
18743	The Melancholy Death Of Oyster Boy
18744	Teachers Have It Easy: The Big Sacrifices And Small Salaries Of America's Teachers
18745	Female Chauvinist Pigs: Women and the Rise of Raunch Culture
18753	The World's Last Night: And Other Essays
18756	Last Night a DJ Saved My Life: The History of the Disc Jockey
18757	Last Night: Stories
18758	The Last Night of Ballyhoo
18761	Civilization and Its Discontents
18762	Civilization and Its Discontents
18765	I, Claudius (Claudius, #1)
18766	I, Claudius
18769	I, Claudius/Claudius the God  (Claudius #1-2)
18788	Novels, 1930-1935: As I Lay Dying / Sanctuary / Light in August / Pylon
18789	Sanctuary
18790	The Portable Faulkner
18793	Go Down Moses
18794	Raise High the Roof Beam, Carpenters & Seymour: An Introduction
18796	In Search of Lost Time  (À la recherche du temps perdu #1-7)
18797	Sodom and Gomorrah (In Search of Lost Time, #4)
18801	The Captive & The Fugitive (In Search of Lost Time, #5-6)
18802	Finding Time Again (In Search of Lost Time #7)
18804	Swann's Way (In Search of Lost Time, #1)
18805	Time Regained & A Guide to Proust
18811	The House of the Dead
18812	Dostoevsky: The Stir of Liberation, 1860-1865
18814	Devils
18816	Problems of Dostoevsky's Poetics
18821	Dostoevsky: His Life and Work
18822	The Possessed
18823	The Grand Inquisitor
18827	Experience: A Memoir
18828	The Rachel Papers
18829	Yellow Dog
18830	London Fields
18831	Success
18832	Koba the Dread: Laughter and the Twenty Million
18833	Dead Babies
18834	Beginning Again: An Autobiography of The Years 1911 to 1918
18835	Virginia Woolf: A Biography
18836	Growing: An Autobiography of the Years 1904 to 1911
18838	Journey Not The Arrival Matters: An Autobiography Of The Years 1939 To 1969
18839	Orlando
18840	The Common Reader
18841	The London Scene: Six Essays on London Life
18843	Women and Writing
18844	Flush
18848	Sowing: An Autobiography Of The Years 1880 To 1904
18850	On Being Ill
18851	Downhill All The Way: An Autobiography of the Years 1919 To 1939
18852	The Years
18854	Three Guineas
18859	16 Lighthouse Road
18860	The Little Red Lighthouse and the Great Gray Bridge
18862	The Storm
18864	The Rum Diary
18865	Better Than Sex: Confessions of a Political Junkie
18867	The Art of Maurice Sendak
18868	Mommy?
18869	I Miss You, Father Bear
18870	Little Bear Makes a Scarecrow
